Customer_ID,Customer_Name,Email,Phone_Number,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number
2292,David Orr,ejohnson@valdez.com,727-190-8518,Sneakers,3,3904,11712,2025-05-28,Spring,2
2293,James Davis,amandahill@hotmail.com,+1-510-403-8141x081,Umbrella,3,1958,5874,2025-07-15,Monsoon,4
2294,Francisco Jones,eric07@yahoo.com,760.332.2513x109,Raincoat,2,4449,8898,2023-06-18,Monsoon,4
2295,Robert Thomas,sarahdavenport@barry-wilson.net,(745)365-3417,Raincoat,1,2894,2894,2024-07-25,Monsoon,4
2296,Matthew Turner,warneranna@hotmail.com,(244)873-2034,Waterproof Shoes,2,4836,9672,2023-09-27,Monsoon,4
2297,Tiffany Jackson,paulmartinez@gmail.com,624.341.6131x0199,Boots,1,1648,1648,2023-02-10,Winter,1
2298,Nicholas Sharp,eporter@nichols-tucker.com,557.617.5581x5863,Raincoat,2,1178,2356,2023-06-06,Monsoon,4
2299,Tammy Rodriguez,christian53@roberts-wiggins.net,+1-551-128-1324x4160,Sandals,1,3574,3574,2023-07-22,Summer,0
2300,Allen Walker,jeffrey93@cook-davis.net,(320)188-6062,Cardigan,2,3682,7364,2024-09-01,Autumn,3
2301,Robert Grant,hobrien@cabrera-weber.com,(707)785-7173x323,Tank Top,3,2088,6264,2024-07-26,Summer,0
2302,Justin Dunn,powelljacqueline@morales.org,001-383-830-0397,Sandals,2,4671,9342,2024-08-24,Summer,0
2303,Nicole Ross,leslie90@hotmail.com,+1-989-442-0701x98164,Scarf,4,1530,6120,2023-01-24,Winter,1
2304,Ryan Jones,djohnson@hotmail.com,001-524-637-4795,Tank Top,5,1708,8540,2024-08-19,Summer,0
2305,Angela Wilson,kellerkatie@hotmail.com,001-119-346-4542x073,Blazer,5,2718,13590,2024-09-04,Autumn,3
2306,Pedro Moore,wmaddox@gmail.com,001-083-610-1579x9574,Cardigan,1,4761,4761,2023-11-20,Autumn,3
2307,Patricia Howell,jenna93@allen.net,509-328-0226x98492,Waterproof Shoes,4,3251,13004,2023-08-28,Monsoon,4
2308,Robert Jackson,reneemartinez@yahoo.com,283.539.8716,Umbrella,2,4586,9172,2023-08-02,Monsoon,4
2309,Kristina Wright,sheltonwanda@yahoo.com,(046)814-2988x776,Sandals,1,4286,4286,2024-07-25,Summer,0
2310,Donald Harvey,hansonjoseph@yahoo.com,2849277480,Blazer,5,3046,15230,2024-09-03,Autumn,3
2311,John Clarke,mmoses@todd.biz,735-087-4795x81507,Cardigan,3,778,2334,2024-10-13,Autumn,3
2312,Austin Cruz,sharper@davis-herrera.biz,001-404-780-4035x04456,Sunglasses,1,4394,4394,2023-06-07,Summer,0
2313,Michelle Roberts,jeffreyluna@gmail.com,(121)481-6091x46297,Scarf,5,2085,10425,2023-01-27,Winter,1
2314,Casey Cruz,paulwarren@hotmail.com,001-836-290-7997x027,Full-Sleeve Shirt,2,1900,3800,2023-10-28,Autumn,3
2315,Mr. Benjamin Perez,lauraanderson@thomas-sutton.net,+1-061-277-6204x68835,Jacket,5,3331,16655,2023-12-11,Winter,1
2316,Melanie Hayes,fischerrobyn@hoffman.net,001-688-204-7253x059,Jeans,4,1935,7740,2024-04-16,Spring,2
2317,Jeremy Fernandez,wburns@gmail.com,491.700.9883x453,Sweater,1,3008,3008,2023-01-11,Winter,1
2318,Joseph Garcia,dramos@taylor.com,(237)453-0153,Sweater,3,1404,4212,2024-01-13,Winter,1
2319,Sarah Davidson,cwilson@hotmail.com,403.307.6123,Sandals,4,4531,18124,2024-06-28,Summer,0
2320,Tracey Smith,jaredward@harrell.net,001-916-240-6300,Tank Top,2,3170,6340,2024-06-15,Summer,0
2321,Scott Martinez,delgadolinda@gmail.com,001-756-744-6669,Waterproof Shoes,4,2961,11844,2024-06-06,Monsoon,4
2322,Jacob Cummings,medinabryan@hotmail.com,2205669977,Shorts,1,4988,4988,2023-08-25,Summer,0
2323,Alexa Ferguson,hperry@yahoo.com,062.354.1482x313,Raincoat,4,4122,16488,2024-06-11,Monsoon,4
2324,Zachary Winters,michaelharris@gmail.com,490.841.7915,Shorts,5,560,2800,2024-06-24,Summer,0
2325,Sylvia Wheeler,brianhenderson@yahoo.com,(265)394-8206x0523,Shorts,3,3010,9030,2024-06-23,Summer,0
2326,David Lindsey,nicoleandrade@juarez.info,(125)625-0866x8246,Sunglasses,4,1259,5036,2023-06-23,Summer,0
2327,Christine Flynn,jason61@williamson-clark.com,451.682.3641,Sandals,3,2210,6630,2023-07-09,Summer,0
2328,William Martinez,rwilkerson@silva.com,001-840-135-5244x690,Umbrella,2,655,1310,2024-09-23,Monsoon,4
2329,Kyle Carpenter,brittany48@yahoo.com,322-345-3061x4402,T-Shirt,2,1730,3460,2023-05-01,Spring,2
2330,Marcus Alvarez,joshualopez@kelley.net,353.232.9212x690,Shorts,2,2900,5800,2024-08-26,Summer,0
2331,Connie Rose,kenneth11@hotmail.com,097.257.6935x485,Jeans,2,760,1520,2023-04-14,Spring,2
2332,Peggy Dudley,ncervantes@yahoo.com,099-182-6707,Sandals,1,4709,4709,2024-06-11,Summer,0
2333,Christina Russo,kennethrodriguez@hayes.com,001-946-863-1709x6124,Raincoat,5,638,3190,2023-08-07,Monsoon,4
2334,Gabrielle Mcdonald,claire49@hotmail.com,001-530-540-3725x3636,Raincoat,3,1672,5016,2024-07-24,Monsoon,4
2335,Kent Fleming,ybowers@gmail.com,946-153-4884x4744,Raincoat,5,2796,13980,2024-09-14,Monsoon,4
2336,Shawn Barton MD,colemark@hotmail.com,(682)414-9456x8150,Sweater,5,3716,18580,2023-01-21,Winter,1
2337,Jeremy Ritter,sherryaguilar@gmail.com,850-880-6677,Sweater,4,1389,5556,2025-12-28,Winter,1
2338,Carol Dickerson,donna41@hotmail.com,2130881722,Jeans,4,1164,4656,2023-03-28,Spring,2
2339,Sabrina Suarez,anthony88@hotmail.com,+1-333-658-4419,Cardigan,5,3672,18360,2023-09-27,Autumn,3
2340,Sherri Owens,timothy09@dalton.com,241-303-5324,T-Shirt,2,646,1292,2024-05-02,Spring,2
2341,Sydney Reyes,alan02@gmail.com,001-735-075-2063x8141,Loafers,2,2412,4824,2023-10-28,Autumn,3
2342,Thomas Williams,usimmons@johnson-cruz.com,702.749.5861,T-Shirt,5,3399,16995,2024-04-05,Spring,2
2343,Barbara Hardy,garciamichael@hotmail.com,001-394-464-5093x027,Jeans,2,962,1924,2025-04-01,Spring,2
2344,Cheryl Powell,brianwalter@hotmail.com,4244392928,Raincoat,1,3365,3365,2024-08-07,Monsoon,4
2345,Kyle Moses,kwiggins@yahoo.com,853-139-7644,Jeans,1,2024,2024,2024-04-20,Spring,2
2346,James Humphrey,jburke@horton.org,001-054-935-2160,Boots,1,3925,3925,2024-01-28,Winter,1
2347,Michael Graham,kramerzachary@hayes.com,(994)059-6491,Jacket,4,1055,4220,2023-02-25,Winter,1
2348,Vanessa Jones,lisafox@yahoo.com,5361719839,Raincoat,1,3652,3652,2023-06-19,Monsoon,4
2349,Roy Munoz,johnnorris@newman.org,001-278-899-8653x805,Cardigan,4,3484,13936,2024-11-02,Autumn,3
2350,Zachary Smith,pfox@gmail.com,059-013-4009,Umbrella,4,1670,6680,2023-06-19,Monsoon,4
2351,Christina Burnett,bharvey@mcclain.biz,(744)168-4780x1040,Loafers,1,2595,2595,2023-10-11,Autumn,3
2352,Matthew Cooke,nroman@brooks.info,001-447-226-3391x11937,Jeans,5,4722,23610,2024-05-08,Spring,2
2353,Hannah Wright,rebecca28@gentry.com,341.027.6278x54145,Shorts,4,4404,17616,2023-08-19,Summer,0
2354,Samuel Francis,markmerritt@yahoo.com,4014977220,Shorts,5,1171,5855,2023-08-21,Summer,0
2355,Stephanie Sims,ymarquez@costa-little.com,+1-175-405-2681x706,Sneakers,1,2244,2244,2024-05-17,Spring,2
2356,Autumn Ewing,ncopeland@hotmail.com,171.383.9306,Blazer,5,1498,7490,2024-10-14,Autumn,3
2357,Dana Thomas,ywilson@lane.info,+1-793-213-6388,Full-Sleeve Shirt,4,3393,13572,2024-10-26,Autumn,3
2358,Aaron Smith,derrickbeasley@diaz-ray.net,522.173.4678,Jeans,5,2547,12735,2023-05-26,Spring,2
2359,Valerie Dalton DVM,xhall@wolf-bates.com,111-344-4666x645,Umbrella,5,4709,23545,2024-06-11,Monsoon,4
2360,Gabriella Baird,ywolf@allen.com,(098)438-9422x39395,Loafers,5,3076,15380,2023-09-01,Autumn,3
2361,Russell Hughes,millerjesse@hotmail.com,698-815-0416,Raincoat,5,525,2625,2025-07-26,Monsoon,4
2362,Amanda Brown,rbeck@hotmail.com,921-837-9166x5204,Waterproof Shoes,3,3407,10221,2024-09-01,Monsoon,4
2363,Michael Spencer,austinbrowning@yahoo.com,001-731-199-9214x248,Jeans,1,2161,2161,2024-03-19,Spring,2
2364,Kendra Boyd,howardjeremiah@gmail.com,221.104.8741,Umbrella,2,1107,2214,2023-07-06,Monsoon,4
2365,Matthew Johnson,dlane@strong.com,859.563.5613,Scarf,3,1093,3279,2024-01-11,Winter,1
2366,Kevin Mack,rorr@gmail.com,1825819283,Jacket,4,4191,16764,2023-12-17,Winter,1
2367,Danielle Williams,smithalexander@wallace-conrad.org,654-356-0665,Scarf,5,2702,13510,2023-01-17,Winter,1
2368,Sarah Rodriguez,melvin30@yahoo.com,+1-371-791-9220x610,Tank Top,3,913,2739,2024-08-05,Summer,0
2369,Kayla Martin,peter47@anderson-harris.com,5425289041,Light Jacket,2,2855,5710,2024-03-22,Spring,2
2370,Bobby Scott,audrey62@west-copeland.biz,001-599-581-5286,Sandals,4,2197,8788,2024-07-01,Summer,0
2371,Kayla Thornton,andrehess@gmail.com,+1-039-472-7152x304,Raincoat,5,3607,18035,2024-07-06,Monsoon,4
2372,Tracy Miller,tranjeffrey@gmail.com,869.740.7092x365,Sunglasses,3,2764,8292,2024-08-16,Summer,0
2373,Miranda Smith,chandlerbrittany@hotmail.com,(031)232-5795x97361,Full-Sleeve Shirt,4,1995,7980,2023-11-17,Autumn,3
2374,Scott Rangel,thompsonkurt@abbott.com,9115142612,Boots,1,1378,1378,2025-12-28,Winter,1
2375,Michael Browning,tuckerrobert@costa-haynes.biz,645.675.7614,Raincoat,2,2334,4668,2024-08-14,Monsoon,4
2376,Terry Miller,shelby82@pham.com,+1-048-498-0933x64630,Jacket,5,1460,7300,2024-01-15,Winter,1
2377,Scott Brown,rjenkins@yahoo.com,944-854-3877,Waterproof Shoes,3,1330,3990,2024-08-28,Monsoon,4
2378,Samantha Morris,jenniferwatkins@humphrey.com,(172)926-9032x1891,Full-Sleeve Shirt,2,2119,4238,2024-09-06,Autumn,3
2379,Brittany Fry,smorrow@edwards.com,749.074.0673x1294,Waterproof Shoes,4,4469,17876,2025-09-24,Monsoon,4
2380,William Davila,ggibson@dominguez-castillo.net,473.330.2710x776,Cardigan,4,1026,4104,2023-11-14,Autumn,3
2381,Amber Holland,daniel80@hotmail.com,843-437-4205x374,Loafers,1,4358,4358,2023-10-05,Autumn,3
2382,Alexander Pineda,brian65@gmail.com,+1-144-168-9574,Blazer,3,2452,7356,2024-11-24,Autumn,3
2383,Christopher Murillo,georgemorgan@gmail.com,890-903-0812x77373,Umbrella,1,4318,4318,2024-06-10,Monsoon,4
2384,Erik Baxter,amanda19@coffey.biz,(670)216-9054x72168,Blazer,3,1299,3897,2024-09-24,Autumn,3
2385,Steve Hall,jeffrey88@gmail.com,202-607-2492x3271,Jeans,5,1580,7900,2024-05-14,Spring,2
2386,Cynthia Green,ashley48@hotmail.com,(895)814-6847x098,Sandals,2,1953,3906,2023-08-22,Summer,0
2387,Sean Delgado,landryandrew@gmail.com,(508)933-7714x19941,Raincoat,4,3891,15564,2023-08-25,Monsoon,4
2388,Kyle Perry,susan55@yahoo.com,341-351-2037,Umbrella,4,2954,11816,2023-06-28,Monsoon,4
2389,Edward Cruz,moorejennifer@hotmail.com,923.525.3443,Loafers,5,1256,6280,2023-09-19,Autumn,3
2390,Anthony Vasquez,marc61@gmail.com,(923)114-4371,Full-Sleeve Shirt,5,3204,16020,2024-09-12,Autumn,3
2391,Lauren Harrell,kristina87@medina.com,001-927-232-7021,Sandals,4,3632,14528,2023-08-28,Summer,0
2392,Raymond Blake MD,jillleon@gmail.com,(161)743-3116,Sneakers,2,3241,6482,2024-05-19,Spring,2
2393,Bryan Turner,rgarcia@salinas-henderson.com,760.227.4911,Sweater,5,1091,5455,2025-12-24,Winter,1
2394,Emily Irwin,frich@yahoo.com,001-684-721-4034x25597,Sandals,3,4647,13941,2023-07-23,Summer,0
2395,Maxwell Franklin,lauracampbell@landry-bryan.com,247.573.0415x14599,Sneakers,1,4252,4252,2024-04-16,Spring,2
2396,James Sandoval,moniquesmith@griffin.com,+1-354-783-2879x9308,Sneakers,2,3475,6950,2023-04-22,Spring,2
2397,Joseph Ramirez,glopez@gonzalez-townsend.com,001-288-449-1391x961,Light Jacket,1,1784,1784,2023-04-13,Spring,2
2398,Christopher Richardson,darrell37@fischer.com,001-746-440-3595x8416,Sandals,3,4110,12330,2024-07-21,Summer,0
2399,Melissa Rogers,martinezsusan@webb-morgan.info,(490)149-0198x822,Sunglasses,4,1903,7612,2025-06-08,Summer,0
2400,Mitchell Hobbs,kberry@hotmail.com,001-844-094-9378,Blazer,1,2831,2831,2024-10-03,Autumn,3
2401,Leslie Serrano,zsilva@yahoo.com,+1-193-488-5482x8243,Waterproof Shoes,4,4212,16848,2023-07-16,Monsoon,4
2402,Debra Wilkins,matthewwhite@yahoo.com,(216)029-3810x0654,Sweater,1,3356,3356,2023-12-08,Winter,1
2403,Lori Kramer,tclark@gmail.com,7581622991,Light Jacket,4,3307,13228,2024-03-04,Spring,2
2404,Joshua Austin,jonathonharper@gonzales-graham.com,3041524806,Scarf,5,2503,12515,2023-12-06,Winter,1
2405,Matthew Mendoza,morganwilson@gmail.com,+1-835-048-1521x099,Boots,3,822,2466,2024-01-06,Winter,1
2406,Charles Davies,donald16@bautista.com,(648)443-0701,Sneakers,4,1012,4048,2024-05-06,Spring,2
2407,Claire Munoz,fbaker@kim.com,082-911-3098,Jacket,1,1023,1023,2023-12-28,Winter,1
2408,Jeffrey Morales,fcox@hotmail.com,776.639.4346x45332,Sweater,2,2415,4830,2023-12-26,Winter,1
2409,Tyler Johnson,wrightian@orozco-brewer.com,979.164.7021,Shorts,4,4963,19852,2023-08-10,Summer,0
2410,Erika Turner,shelly40@hotmail.com,789.151.7147x6460,Raincoat,3,3238,9714,2024-08-27,Monsoon,4
2411,Michael Turner,jenningschristopher@gmail.com,338-036-1613x67709,Sneakers,3,3327,9981,2024-05-15,Spring,2
2412,Mark Barr,meghanwright@yahoo.com,750-055-9958,Waterproof Shoes,2,1128,2256,2024-08-16,Monsoon,4
2413,Sierra Gomez,pierceralph@gmail.com,194-469-5970,Raincoat,5,3859,19295,2024-07-03,Monsoon,4
2414,Lisa Newton,vasquezpaul@yahoo.com,471-638-0242x317,Waterproof Shoes,1,4878,4878,2023-06-06,Monsoon,4
2415,Linda Rice,hbishop@gmail.com,(849)815-6286x36046,Tank Top,4,813,3252,2024-07-05,Summer,0
2416,Mr. Jordan Gonzalez,foxnicholas@duncan-hall.com,+1-035-793-4677x25521,Sweater,2,2775,5550,2024-02-24,Winter,1
2417,William Kelley,samuel11@terry.net,946.945.2637x62327,Sweater,3,3106,9318,2024-01-01,Winter,1
2418,Jerry Williams,johnsonsharon@hotmail.com,(681)166-8597x972,Sunglasses,1,1581,1581,2023-06-25,Summer,0
2419,Victoria Kelly,sophiashea@yahoo.com,346-875-7257,Raincoat,3,1257,3771,2024-09-03,Monsoon,4
2420,Thomas Robinson,jonathanellison@porter-wiley.com,001-767-342-1985x6300,Sunglasses,1,1444,1444,2024-06-09,Summer,0
2421,Eric Moore,philip78@gmail.com,905-784-9400,Umbrella,2,3897,7794,2023-06-19,Monsoon,4
2422,Gina Hayden,tamara88@barber.org,502.432.6279x87363,Scarf,5,3896,19480,2025-12-27,Winter,1
2423,Julie Owen,htate@gmail.com,(043)675-6189x1184,Loafers,3,1376,4128,2024-10-15,Autumn,3
2424,Amanda Garcia,justinhammond@williams.com,4418058745,T-Shirt,1,4106,4106,2024-04-28,Spring,2
2425,Scott Crawford,james52@thomas-boyd.org,(638)636-8056x3641,Umbrella,2,3282,6564,2023-08-16,Monsoon,4
2426,Jacob Harris,eclark@yahoo.com,001-774-658-6703x350,Loafers,4,1864,7456,2024-10-26,Autumn,3
2427,Kyle Dyer,phillip97@yahoo.com,029.344.1348,Sneakers,5,3744,18720,2023-05-15,Spring,2
2428,Chelsea Martinez,gonzalezcody@williams.com,806.455.8882,Blazer,4,2372,9488,2023-09-17,Autumn,3
2429,Christopher Stein,richard66@rogers-lucas.org,048-004-7614,Tank Top,1,4179,4179,2023-07-03,Summer,0
2430,Elizabeth Robertson,gina65@yahoo.com,553.984.2195,Tank Top,3,3817,11451,2023-06-15,Summer,0
2431,Brandon Osborne,tracygray@yahoo.com,285.156.7010x2234,Sandals,4,4043,16172,2023-07-05,Summer,0
2432,Robin Lynch,anthonybrown@gmail.com,600.563.3216,Sneakers,5,4849,24245,2023-05-20,Spring,2
2433,Annette Braun,blairlauren@hotmail.com,119-220-6373,Jacket,1,813,813,2024-12-24,Winter,1
2434,Angela Holloway,dustinlewis@pope.biz,766.353.1085x3431,Jeans,5,4337,21685,2024-03-25,Spring,2
2435,Jesse Edwards,ryanwest@yahoo.com,653.428.6914x54220,Sandals,3,4166,12498,2024-08-18,Summer,0
2436,Michael Hanson,yanderson@yoder-martin.com,8230530638,Light Jacket,1,4728,4728,2023-03-18,Spring,2
2437,Shelley Henry,pamela23@hotmail.com,590.797.3297x81280,Shorts,1,3784,3784,2024-07-08,Summer,0
2438,Richard Velez,brian23@gmail.com,597-898-4248x5628,Raincoat,1,2597,2597,2023-09-13,Monsoon,4
2439,Dawn Ray,elizabethsimpson@yahoo.com,(315)268-8897x825,Loafers,1,3683,3683,2023-09-28,Autumn,3
2440,Brooke Dalton,popeanita@sutton.org,+1-523-316-9766,Blazer,3,2456,7368,2024-10-19,Autumn,3
2441,Mark Montgomery,lowedanielle@brown.com,(472)676-6981,Raincoat,4,1202,4808,2024-07-27,Monsoon,4
2442,Sarah Ellis,hilljoshua@mclaughlin.com,+1-327-352-8821x780,Shorts,1,639,639,2024-07-20,Summer,0
2443,Kelli Martin,mariemiddleton@gmail.com,+1-827-076-8225,Sandals,4,696,2784,2024-08-20,Summer,0
2444,Megan Owens,hilljenna@yahoo.com,(357)732-7141,Loafers,5,1430,7150,2025-09-25,Autumn,3
2445,Brooke Wilson,rmullins@weber.com,477.912.9452,Jacket,1,3440,3440,2025-12-01,Winter,1
2446,Julie Morris,brandon82@collins.info,3379577572,Tank Top,2,640,1280,2024-07-01,Summer,0
2447,Anna Cole,smithjay@yahoo.com,(042)305-8685x709,Raincoat,4,4193,16772,2025-07-12,Monsoon,4
2448,Rachel Green,aaronsawyer@gmail.com,001-313-112-6700,Sunglasses,3,3905,11715,2024-06-14,Summer,0
2449,Joyce Wilkins,ufrey@horn.com,(993)455-5540x4362,Sneakers,4,4359,17436,2023-04-20,Spring,2
2450,David King,cmiller@gmail.com,303.181.8446x041,Umbrella,2,567,1134,2023-06-13,Monsoon,4
2451,Helen Tanner,matthew94@patton.com,198-160-5609,Loafers,1,598,598,2023-10-26,Autumn,3
2452,Nicole Martinez,abruce@richard.info,575.611.3369,Tank Top,2,3994,7988,2024-07-15,Summer,0
2453,Shari Simmons,pamelarobinson@edwards.com,+1-877-044-6095x06326,Jacket,1,4545,4545,2025-12-13,Winter,1
2454,Nathaniel Brown,curtis04@hotmail.com,(710)040-3421x66087,Jeans,1,2360,2360,2023-04-11,Spring,2
2455,Susan Brown,chavezlydia@hoffman-terry.com,209-490-4176,Shorts,2,1776,3552,2025-08-26,Summer,0
2456,Bryan Case,daniel62@yahoo.com,+1-256-801-3361,Jeans,4,729,2916,2023-05-07,Spring,2
2457,Gavin Compton,deniseschmitt@williams.com,001-579-569-8857,Boots,5,2960,14800,2024-12-15,Winter,1
2458,Martin Jones,tharrison@martinez.com,+1-535-235-3609x12137,Raincoat,4,1534,6136,2024-08-02,Monsoon,4
2459,Robert Jackson,eflores@grant-weber.info,000-455-1904,Jacket,5,1882,9410,2023-02-08,Winter,1
2460,Danielle Evans,browntracy@sims-novak.com,(792)639-1073x2948,Waterproof Shoes,3,3973,11919,2024-06-24,Monsoon,4
2461,Jane Williams,darlene59@benson-nixon.com,001-558-352-8898x989,Loafers,4,1785,7140,2023-11-05,Autumn,3
2462,Olivia Martinez,donaldvalentine@frazier.info,001-930-696-2682x12544,Boots,1,3774,3774,2024-02-08,Winter,1
2463,Shirley Tate,webbbreanna@hotmail.com,699.647.2220x128,Light Jacket,3,2651,7953,2023-03-20,Spring,2
2464,William Smith,anthony41@gmail.com,8954205266,Umbrella,2,632,1264,2023-06-02,Monsoon,4
2465,Sandra Hernandez,emilyortiz@yahoo.com,+1-233-879-7815x17465,Waterproof Shoes,5,4078,20390,2024-09-11,Monsoon,4
2466,Priscilla Daugherty MD,jennifer42@gmail.com,001-327-550-6570,Scarf,3,3726,11178,2023-12-25,Winter,1
2467,Heather Miller,gouldandrea@torres-adkins.com,(643)621-1659x432,Sunglasses,5,4415,22075,2024-07-13,Summer,0
2468,Jennifer Gill,cheyenne37@meza.org,240.888.2043x28268,Sneakers,2,4690,9380,2024-04-28,Spring,2
2469,Angela Wright,dianewatson@yahoo.com,+1-694-660-4291,Raincoat,2,4750,9500,2023-08-19,Monsoon,4
2470,Christopher Gates,christopher36@hotmail.com,091-116-5505x23078,Umbrella,3,4857,14571,2024-08-08,Monsoon,4
2471,Austin Ramos,malonepaul@walton.com,500.606.6747,Raincoat,1,3695,3695,2024-09-19,Monsoon,4
2472,Michael Price,brian39@sherman.net,7600198118,T-Shirt,1,948,948,2023-03-11,Spring,2
2473,Ruth Phillips,barkerallen@hernandez.com,+1-969-958-6699x5319,Tank Top,1,1890,1890,2024-07-23,Summer,0
2474,Michael Monroe,mayomichael@mclaughlin-campbell.com,0077197459,Sunglasses,3,2286,6858,2023-06-25,Summer,0
2475,Erin Hawkins,amberjohnson@gmail.com,842.714.2295x83594,Cardigan,2,2319,4638,2024-11-20,Autumn,3
2476,Kristen Townsend,james47@yahoo.com,001-145-617-6560x4230,Light Jacket,2,4835,9670,2024-03-02,Spring,2
2477,Jessica Jensen,henry83@smith.com,001-471-032-9016x1631,Sweater,4,4910,19640,2025-01-11,Winter,1
2478,Sylvia Kramer,kingelizabeth@gmail.com,815.150.8276x183,Raincoat,5,4681,23405,2023-08-16,Monsoon,4
2479,Beth Sparks,princecarrie@williams.com,(570)087-4311,Loafers,3,2619,7857,2023-09-06,Autumn,3
2480,Amy Martinez,wsexton@chen.com,769-470-9581,Raincoat,3,4299,12897,2024-06-07,Monsoon,4
2481,Howard Mueller,jswanson@yahoo.com,2721037197,Cardigan,1,4479,4479,2024-11-09,Autumn,3
2482,Melanie Gilmore,qwatkins@hotmail.com,001-511-586-0271,Sneakers,3,4676,14028,2023-04-14,Spring,2
2483,Phillip Newton,regina60@perez.com,013.605.1084x64581,Raincoat,5,3192,15960,2024-07-02,Monsoon,4
2484,Dana Garcia,fcarlson@simpson.com,634-450-9812x4825,Blazer,2,4271,8542,2025-11-12,Autumn,3
2485,Peter Cooper,lorianderson@gates.org,406-388-7009x95403,Jacket,4,4918,19672,2023-01-28,Winter,1
2486,Lauren James,ulin@miller.com,001-267-413-5691x51145,Umbrella,3,1945,5835,2023-09-28,Monsoon,4
2487,George Robbins,emilynguyen@gonzales.com,+1-581-971-0130x2266,Jeans,4,4190,16760,2023-05-18,Spring,2
2488,Vanessa Berry,cherylyang@hotmail.com,001-449-213-3653x796,Blazer,3,3907,11721,2024-09-04,Autumn,3
2489,Tina Moran,matthew61@hotmail.com,001-890-932-0443x91055,Cardigan,5,1055,5275,2023-09-28,Autumn,3
2490,Kyle Hammond,boydbreanna@robertson-fuller.com,+1-668-099-1907x14125,Umbrella,3,918,2754,2024-06-18,Monsoon,4
2491,Brian Dennis,erik24@hotmail.com,0344368428,Tank Top,4,3950,15800,2024-08-24,Summer,0
2492,Antonio Perry,wesley58@montgomery-bishop.com,+1-344-169-1677,Jacket,4,4084,16336,2025-01-08,Winter,1
2493,Veronica Yu,iterry@pierce-davis.net,(348)770-5318,Raincoat,2,4313,8626,2024-09-25,Monsoon,4
2494,Christine Robinson,kelly43@evans-rodriguez.info,536.151.0857,Sneakers,1,4838,4838,2025-05-19,Spring,2
2495,Tamara Hughes,dodsontiffany@hotmail.com,695.112.8763x728,Sneakers,2,937,1874,2023-03-24,Spring,2
2496,Shannon Stewart,edward11@hotmail.com,001-012-447-9026x238,Tank Top,3,3538,10614,2024-06-04,Summer,0
2497,William Brown,lawrencemiguel@collins.com,331.623.5843x4667,Sweater,2,1431,2862,2024-12-20,Winter,1
2498,Erik Gonzales II,johnsonmegan@yahoo.com,(977)508-0993x836,Shorts,2,4181,8362,2024-07-14,Summer,0
2499,Joshua Clark,nbishop@woods.info,179-195-9166,Sandals,2,3187,6374,2023-07-27,Summer,0
2500,Scott Young,mossmichelle@mendoza-silva.biz,653-949-2797,Jeans,3,3562,10686,2024-03-28,Spring,2
2501,April Gonzalez,mklein@yahoo.com,(513)945-0607,Jeans,3,3998,11994,2023-03-24,Spring,2
2502,Edward Matthews,lritter@yahoo.com,507.112.1663x3756,Jeans,5,3635,18175,2023-04-17,Spring,2
2503,Stacey Sellers,hmcgee@hotmail.com,(090)173-7751,Cardigan,1,3981,3981,2024-09-28,Autumn,3
2504,Anthony Medina,prichardson@nelson.org,007.758.5730x848,Cardigan,4,4750,19000,2024-09-15,Autumn,3
2505,Jennifer Maddox,mooremisty@gould.com,(646)094-5126,Tank Top,3,2736,8208,2024-06-06,Summer,0
2506,Michelle Schneider,heather72@yahoo.com,001-984-567-6851x56412,Tank Top,4,4743,18972,2023-08-28,Summer,0
2507,Joshua Burke,jessica30@stephenson-brooks.info,456.977.4164x10639,Sweater,4,1366,5464,2024-02-25,Winter,1
2508,Kyle Powers,davenportjessica@lucas-jackson.info,128.104.4254,Light Jacket,2,4904,9808,2023-03-06,Spring,2
2509,Robert Brown,mfox@yahoo.com,001-220-291-8891x539,Jacket,5,3184,15920,2023-12-01,Winter,1
2510,Andrea Morrison,sarahirwin@gonzales.com,(661)254-0764x931,Tank Top,2,3590,7180,2024-07-28,Summer,0
2511,Mark Mills,phillip43@hotmail.com,958.803.1401,Sandals,5,3655,18275,2023-07-25,Summer,0
2512,Kimberly Smith,tatethomas@maddox.net,5611312824,Sunglasses,1,4415,4415,2024-06-01,Summer,0
2513,Rebecca Hicks,brianmartin@hotmail.com,+1-366-810-4510,Jeans,5,3337,16685,2024-03-20,Spring,2
2514,Melissa Soto,jacqueline82@brown.biz,292-333-1043x2441,Sandals,3,1965,5895,2023-06-02,Summer,0
2515,Elizabeth Estes,michelle49@tucker-gray.com,(387)553-9638,Boots,2,4422,8844,2024-02-27,Winter,1
2516,Robert Powell,lwoodard@martinez.biz,234.372.8157,Boots,2,3466,6932,2023-01-01,Winter,1
2517,Roy Mack,alyssafriedman@gomez-burton.com,415.503.8678x61762,Loafers,1,3327,3327,2023-11-07,Autumn,3
2518,Jacob Rodriguez,vmckee@hughes.biz,096-603-0229,Sunglasses,3,3966,11898,2023-06-02,Summer,0
2519,Steven Murillo,dianabauer@molina-houston.info,(884)075-6518x3280,Sandals,4,3277,13108,2025-06-04,Summer,0
2520,Carlos Barrett,nunezcassandra@munoz.net,001-336-114-4744x19196,Tank Top,4,3589,14356,2024-08-28,Summer,0
